FL_DATE,AIRLINE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,CRS_ARR_TIME,CANCELLED,CRS_ELAPSED_TIME,DISTANCE,ORIGIN_CITY_MAXTEMP_C,ORIGIN_CITY_MINTEMP_C,ORIGIN_CITY_AVGTEMP_C,ORIGIN_CITY_MAXWIND_KPH,ORIGIN_CITY_TOTALPRECIP_MM,ORIGIN_CITY_AVGVIS_KM,ORIGIN_CITY_AVGHUMIDITY,ORIGIN_CITY_TEXT,ORIGIN_CITY_DAILY_CHANCE_OF_RAIN,ORIGIN_CITY_DAILY_CHANCE_OF_SNOW,DEST_CITY_MAXTEMP_C,DEST_CITY_MINTEMP_C,DEST_CITY_AVGTEMP_C,DEST_CITY_MAXWIND_KPH,DEST_CITY_TOTALPRECIP_MM,DEST_CITY_AVGVIS_KM,DEST_CITY_AVGHUMIDITY,DEST_CITY_TEXT,DEST_CITY_DAILY_CHANCE_OF_RAIN,DEST_CITY_DAILY_CHANCE_OF_SNOW
2023-06-12,Alaska Airlines Inc.,19930,1150,SEA,"Seattle, WA",BUR,"Burbank, CA",1250,1521,0.0,151.0,937.0,28.5,10.9,20.2,9.4,0.0,10.0,64,Sunny,0,0,22.6,12.9,16.6,14.8,0.0,10.0,68,Cloudy,0,0
2023-07-17,SkyWest Airlines Inc.,20304,4048,SLC,"Salt Lake City, UT",RDM,"Bend/Redmond, OR",1059,1152,0.0,113.0,525.0,38.6,20.0,30.1,24.1,0.0,10.0,20,Overcast,0,0,29.5,12.1,20.9,20.8,0.0,10.0,49,Sunny,0,0
2023-07-08,American Airlines Inc.,19805,1563,DFW,"Dallas/Fort Worth, TX",MRY,"Monterey, CA",1940,2111,0.0,211.0,1430.0,36.2,25.7,30.7,18.0,0.0,9.9,53,Cloudy,0,0,19.4,10.2,13.8,22.0,0.0,10.0,86,Overcast,0,0
2023-06-02,American Airlines Inc.,19805,332,PHL,"Philadelphia, PA",TPA,"Tampa, FL",653,932,0.0,159.0,920.0,34.4,16.1,24.7,11.9,0.0,9.9,59,Partly cloudy,0,0,30.6,21.6,25.6,18.3,23.3,9.3,72,Moderate or heavy rain shower,100,0
2023-08-03,Spirit Air Lines,20416,55,MYR,"Myrtle Beach, SC",EWR,"Newark, NJ",1311,1504,0.0,113.0,550.0,30.2,24.9,26.9,17.6,1.4,10.0,60,Moderate rain at times,100,0,26.9,17.3,22.6,20.9,0.4,10.0,50,Patchy rain possible,100,0
2023-08-17,American Airlines Inc.,19805,2827,LAX,"Los Angeles, CA",ORD,"Chicago, IL",49,658,0.0,249.0,1744.0,31.6,19.6,25.5,18.7,0.0,10.0,53,Partly cloudy,0,0,25.6,18.7,21.6,27.4,17.25,9.9,65,Moderate or heavy rain shower,100,0
2023-06-11,Southwest Airlines Co.,19393,1342,BNA,"Nashville, TN",RSW,"Fort Myers, FL",1535,1835,0.0,120.0,722.0,27.3,18.2,22.0,18.7,27.6,8.3,86,Moderate or heavy rain shower,100,0,32.9,24.8,28.4,19.5,0.0,10.0,65,Partly cloudy,0,0
2023-06-22,SkyWest Airlines Inc.,20304,5436,FWA,"Fort Wayne, IN",ORD,"Chicago, IL",1702,1710,0.0,68.0,157.0,23.4,15.5,19.6,23.8,0.0,10.0,78,Overcast,0,0,24.1,18.0,20.9,15.8,0.0,10.0,70,Partly cloudy,0,0
2023-06-18,Southwest Airlines Co.,19393,719,DAL,"Dallas, TX",PHX,"Phoenix, AZ",2040,2100,0.0,140.0,879.0,35.6,24.0,29.2,21.7,7.55,9.9,53,Moderate or heavy rain shower,100,0,43.3,26.1,34.7,30.7,0.0,10.0,10,Sunny,0,0
2023-05-26,Southwest Airlines Co.,19393,1242,BNA,"Nashville, TN",TPA,"Tampa, FL",1220,1505,0.0,105.0,612.0,25.1,12.2,18.7,15.1,0.0,10.0,62,Cloudy,0,0,26.6,21.2,23.6,26.3,5.4,10.0,73,Moderate or heavy rain shower,100,0
2023-07-30,Endeavor Air Inc.,20363,4980,LGA,"New York, NY",STL,"St. Louis, MO",1859,2110,0.0,191.0,888.0,26.5,19.9,23.2,16.2,0.0,9.9,58,Overcast,0,0,33.1,26.4,29.1,19.4,2.6,9.9,63,Moderate or heavy rain shower,100,0
2023-08-27,Endeavor Air Inc.,20363,5530,JFK,"New York, NY",SAV,"Savannah, GA",1820,2107,0.0,167.0,718.0,28.2,17.8,23.1,16.2,0.0,10.0,60,Partly cloudy,0,0,34.1,23.8,28.7,17.3,1.2,9.8,74,Thundery outbreaks possible,100,0
2023-05-29,Delta Air Lines Inc.,19790,2963,ATL,"Atlanta, GA",BHM,"Birmingham, AL",1425,1414,0.0,49.0,134.0,26.2,14.1,19.8,11.5,0.0,10.0,55,Overcast,0,0,23.0,12.7,18.2,11.9,0.0,10.0,72,Overcast,0,0
2023-05-26,JetBlue Airways,20409,1284,MCO,"Orlando, FL",JFK,"New York, NY",1816,2109,0.0,173.0,944.0,26.5,20.9,23.2,24.2,3.45,9.9,74,Moderate or heavy rain shower,100,0,23.8,10.3,17.0,13.3,0.0,10.0,34,Sunny,0,0
2023-08-25,JetBlue Airways,20409,1118,JFK,"New York, NY",BOS,"Boston, MA",1659,1831,0.0,92.0,187.0,27.0,20.9,23.2,23.8,7.0,9.1,85,Light rain shower,100,0,20.4,16.2,18.3,20.5,27.4,8.0,94,Moderate or heavy rain shower,100,0
2023-07-10,Endeavor Air Inc.,20363,5295,BGM,"Binghamton, NY",LGA,"New York, NY",1620,1713,0.0,53.0,147.0,25.3,16.8,20.2,14.8,5.2,4.6,86,Moderate or heavy rain shower,100,0,29.1,22.2,25.3,15.1,4.4,9.5,75,Patchy rain possible,100,0
2023-07-29,Southwest Airlines Co.,19393,5858,LAS,"Las Vegas, NV",RNO,"Reno, NV",2050,2210,0.0,80.0,345.0,43.8,28.5,36.2,15.8,0.0,10.0,17,Partly cloudy,0,0,34.8,18.3,26.2,24.9,0.0,10.0,17,Sunny,0,0
2023-08-23,Southwest Airlines Co.,19393,176,BNA,"Nashville, TN",MDW,"Chicago, IL",2200,2330,0.0,90.0,395.0,37.7,22.9,30.8,6.8,0.0,10.0,56,Overcast,0,0,35.3,23.1,28.5,26.3,0.0,9.6,68,Overcast,0,0
2023-05-12,SkyWest Airlines Inc.,20304,3189,AEX,"Alexandria, LA",DFW,"Dallas/Fort Worth, TX",606,735,0.0,89.0,285.0,30.8,21.2,24.8,18.4,9.4,6.2,83,Moderate or heavy rain shower,100,0,30.9,21.6,24.8,24.5,11.8,9.3,79,Moderate or heavy rain shower,100,0
2023-06-19,Delta Air Lines Inc.,19790,1404,MIA,"Miami, FL",ATL,"Atlanta, GA",600,757,0.0,117.0,594.0,31.7,27.3,28.7,19.1,16.8,9.7,66,Moderate or heavy rain shower,100,0,24.2,19.9,22.3,17.3,41.5,9.8,85,Moderate or heavy rain shower,100,0
2023-07-19,American Airlines Inc.,19805,2255,CLT,"Charlotte, NC",PIT,"Pittsburgh, PA",743,908,0.0,85.0,366.0,33.9,23.3,28.1,20.5,0.1,9.9,66,Patchy rain possible,100,0,28.5,17.4,23.2,5.0,0.7,10.0,66,Patchy rain possible,100,0
2023-07-23,Southwest Airlines Co.,19393,1517,DAL,"Dallas, TX",PHX,"Phoenix, AZ",1340,1405,0.0,145.0,879.0,37.4,24.9,31.1,17.6,0.0,10.0,39,Sunny,0,0,44.5,32.8,37.7,20.1,0.0,9.9,26,Sunny,0,0
2023-05-28,Southwest Airlines Co.,19393,2310,PHX,"Phoenix, AZ",ABQ,"Albuquerque, NM",930,1135,0.0,65.0,328.0,38.4,21.6,30.2,19.7,0.0,10.0,12,Sunny,0,0,29.2,13.4,21.5,14.1,0.0,10.0,31,Partly cloudy,0,0
2023-05-18,Southwest Airlines Co.,19393,849,LAX,"Los Angeles, CA",OAK,"Oakland, CA",810,930,0.0,80.0,337.0,25.5,14.6,19.1,15.5,0.0,10.0,61,Sunny,0,0,20.0,12.0,14.9,18.0,0.0,10.0,80,Partly cloudy,0,0
2023-07-03,SkyWest Airlines Inc.,20304,5394,SFO,"San Francisco, CA",RNO,"Reno, NV",837,946,0.0,69.0,192.0,21.8,12.0,16.5,19.8,0.0,10.0,78,Cloudy,0,0,35.4,17.1,26.5,22.0,0.0,10.0,22,Sunny,0,0
2023-07-04,Southwest Airlines Co.,19393,642,PIT,"Pittsburgh, PA",MDW,"Chicago, IL",2040,2105,0.0,85.0,402.0,28.8,17.7,22.9,10.4,1.2,7.9,84,Patchy rain possible,100,0,29.2,18.2,24.6,11.5,0.0,10.0,68,Overcast,0,0
2023-07-14,Alaska Airlines Inc.,19930,117,SEA,"Seattle, WA",ANC,"Anchorage, AK",1920,2157,0.0,217.0,1448.0,29.8,14.3,21.3,14.4,0.0,10.0,61,Sunny,0,0,16.9,13.4,15.0,6.5,0.6,10.0,79,Partly cloudy,100,0
2023-05-17,Endeavor Air Inc.,20363,4628,ROC,"Rochester, NY",LGA,"New York, NY",1001,1119,0.0,78.0,254.0,11.3,3.3,7.4,18.7,0.0,8.7,63,Sunny,0,0,19.4,11.9,16.1,26.6,0.0,10.0,37,Sunny,0,0
2023-05-15,American Airlines Inc.,19805,2075,DFW,"Dallas/Fort Worth, TX",GSP,"Greer, SC",1220,1537,0.0,137.0,862.0,25.0,20.0,21.8,10.1,6.7,9.1,89,Moderate or heavy rain shower,100,0,23.9,17.8,20.5,13.0,0.5,10.0,84,Overcast,100,0
2023-06-17,Allegiant Air,20368,383,CVG,"Cincinnati, OH",MYR,"Myrtle Beach, SC",600,726,0.0,86.0,489.0,28.1,12.7,20.5,13.3,0.0,9.3,67,Sunny,0,0,29.9,20.5,25.1,18.0,0.0,10.0,53,Sunny,0,0
2023-07-20,Southwest Airlines Co.,19393,1293,SAN,"San Diego, CA",HOU,"Houston, TX",1930,45,0.0,195.0,1313.0,28.3,18.9,23.4,15.1,0.0,10.0,65,Overcast,0,0,38.2,26.2,31.4,23.4,0.0,10.0,60,Cloudy,0,0
2023-08-04,SkyWest Airlines Inc.,20304,5564,ORD,"Chicago, IL",SBN,"South Bend, IN",1406,1606,0.0,60.0,84.0,26.4,20.3,23.7,20.9,0.7,9.9,75,Patchy rain possible,100,0,30.4,18.4,23.7,17.6,0.3,10.0,72,Patchy rain possible,100,0
2023-07-13,American Airlines Inc.,19805,2372,CLT,"Charlotte, NC",DEN,"Denver, CO",1330,1501,0.0,211.0,1337.0,35.2,21.5,28.1,14.8,0.2,10.0,60,Patchy rain possible,100,0,32.5,15.4,24.8,19.8,0.2,10.0,30,Patchy rain possible,100,0
2023-06-18,PSA Airlines Inc.,20397,5619,DCA,"Washington, DC",PVD,"Providence, RI",1159,1330,0.0,91.0,356.0,31.9,15.0,23.4,11.5,0.0,10.0,42,Sunny,0,0,22.5,13.5,17.3,11.5,2.3,7.3,84,Patchy rain possible,100,0
2023-05-28,Southwest Airlines Co.,19393,1354,SRQ,"Sarasota/Bradenton, FL",STL,"St. Louis, MO",840,1000,0.0,140.0,903.0,29.4,21.1,25.1,18.4,0.1,9.6,67,Patchy rain possible,100,0,43.4,25.9,32.5,29.9,0.0,10.0,46,Partly cloudy,0,0
2023-06-13,Southwest Airlines Co.,19393,1300,BWI,"Baltimore, MD",SDF,"Louisville, KY",820,1000,0.0,100.0,495.0,26.7,14.5,20.6,15.5,0.0,10.0,53,Sunny,0,0,25.3,11.4,18.2,23.0,0.0,10.0,57,Sunny,0,0
2023-06-14,Endeavor Air Inc.,20363,5424,CLE,"Cleveland, OH",JFK,"New York, NY",1205,1357,0.0,112.0,425.0,20.1,12.0,15.5,19.8,5.5,9.7,80,Patchy rain possible,100,0,23.9,16.4,18.9,19.2,19.45,9.4,74,Moderate or heavy rain shower,100,0
2023-08-21,American Airlines Inc.,19805,1950,PHX,"Phoenix, AZ",SAN,"San Diego, CA",1357,1512,0.0,75.0,304.0,35.9,26.9,30.1,22.7,8.6,9.3,48,Moderate rain at times,100,0,22.7,18.9,20.4,34.2,1.4,9.1,82,Patchy rain possible,100,0
2023-08-28,SkyWest Airlines Inc.,20304,4058,SLC,"Salt Lake City, UT",ABQ,"Albuquerque, NM",1724,1908,0.0,104.0,493.0,33.1,15.0,24.9,18.7,0.0,10.0,34,Sunny,0,0,33.7,18.1,24.8,26.6,0.0,10.0,46,Sunny,0,0
2023-05-26,American Airlines Inc.,19805,117,JFK,"New York, NY",LAX,"Los Angeles, CA",2015,2358,0.0,403.0,2475.0,23.8,10.3,17.0,13.3,0.0,10.0,34,Sunny,0,0,21.7,13.9,16.8,19.4,0.0,10.0,61,Cloudy,0,0
2023-07-04,Republic Airline,20452,5834,LGA,"New York, NY",MSN,"Madison, WI",1130,1319,0.0,169.0,812.0,29.9,22.2,26.1,12.6,4.8,9.2,77,Moderate rain at times,100,0,33.3,20.2,26.6,18.0,1.3,9.9,65,Cloudy,100,0
2023-05-14,Delta Air Lines Inc.,19790,539,LAX,"Los Angeles, CA",MCO,"Orlando, FL",2350,744,0.0,294.0,2218.0,27.9,14.7,20.0,19.1,0.0,10.0,58,Sunny,0,0,32.8,20.3,25.6,20.5,0.0,10.0,57,Sunny,0,0
2023-06-18,Endeavor Air Inc.,20363,4920,CVG,"Cincinnati, OH",MSP,"Minneapolis, MN",1132,1230,0.0,118.0,596.0,30.6,14.0,22.2,8.6,0.0,10.0,62,Sunny,0,0,26.9,17.3,21.0,15.8,7.5,9.9,74,Heavy rain at times,100,0
2023-08-30,PSA Airlines Inc.,20397,5050,DCA,"Washington, DC",DAY,"Dayton, OH",1150,1326,0.0,96.0,391.0,30.9,21.3,25.6,20.5,3.8,9.0,64,Light rain,100,0,22.9,12.6,17.2,20.9,0.0,10.0,76,Overcast,0,0
2023-08-24,SkyWest Airlines Inc.,20304,3249,DFW,"Dallas/Fort Worth, TX",FLG,"Flagstaff, AZ",1920,1954,0.0,154.0,853.0,42.4,29.8,36.3,15.1,0.0,10.0,28,Sunny,0,0,21.2,13.4,17.0,12.6,23.7,9.0,80,Light rain shower,100,0
2023-07-18,Delta Air Lines Inc.,19790,1448,MSP,"Minneapolis, MN",LAS,"Las Vegas, NV",655,816,0.0,201.0,1299.0,28.2,14.1,21.7,12.6,0.0,10.0,51,Overcast,0,0,44.2,29.5,36.7,24.5,0.0,10.0,19,Sunny,0,0
2023-06-26,Southwest Airlines Co.,19393,3574,SJC,"San Jose, CA",HNL,"Honolulu, HI",730,1000,0.0,330.0,2417.0,24.9,12.0,16.3,15.5,0.0,10.0,70,Overcast,0,0,27.9,22.6,24.6,31.3,0.4,10.0,72,Patchy rain possible,100,0
2023-05-14,Southwest Airlines Co.,19393,1708,SAT,"San Antonio, TX",STL,"St. Louis, MO",600,800,0.0,120.0,786.0,29.9,18.8,22.7,17.3,4.65,8.9,82,Moderate or heavy rain shower,100,0,36.7,21.2,26.4,27.4,0.0,10.0,59,Partly cloudy,0,0
2023-06-15,Southwest Airlines Co.,19393,2249,SEA,"Seattle, WA",SJC,"San Jose, CA",2045,2255,0.0,130.0,696.0,23.7,9.9,15.9,10.4,0.0,10.0,64,Overcast,0,0,27.8,12.9,18.9,14.7,0.2,10.0,63,Patchy rain possible,100,0
2023-06-13,United Air Lines Inc.,19977,795,DEN,"Denver, CO",SEA,"Seattle, WA",1917,2114,0.0,177.0,1024.0,17.8,9.7,14.0,10.8,10.45,9.6,70,Moderate or heavy rain shower,100,0,21.8,12.5,16.3,15.8,0.6,10.0,70,Patchy rain possible,100,0
2023-05-23,American Airlines Inc.,19805,2303,DFW,"Dallas/Fort Worth, TX",CLT,"Charlotte, NC",1356,1729,0.0,153.0,936.0,28.3,18.7,22.7,18.7,11.15,9.5,75,Moderate or heavy rain shower,100,0,23.9,14.7,19.1,18.0,0.0,10.0,60,Cloudy,0,0
2023-07-03,Republic Airline,20452,5846,CMH,"Columbus, OH",JFK,"New York, NY",1152,1359,0.0,127.0,483.0,27.3,18.8,22.5,8.3,4.7,7.1,86,Moderate rain at times,100,0,31.6,21.6,25.8,14.2,13.9,9.4,75,Moderate or heavy rain shower,100,0
2023-06-05,United Air Lines Inc.,19977,541,SAN,"San Diego, CA",DEN,"Denver, CO",1917,2246,0.0,149.0,853.0,19.6,15.3,16.7,18.0,0.0,10.0,67,Cloudy,0,0,20.3,11.3,14.9,9.7,6.25,9.6,74,Moderate or heavy rain shower,100,0
2023-08-09,Delta Air Lines Inc.,19790,2646,SAN,"San Diego, CA",SLC,"Salt Lake City, UT",1914,2215,0.0,121.0,626.0,26.5,20.4,22.7,15.1,0.3,10.0,74,Patchy rain possible,100,0,30.3,13.7,23.0,13.3,0.0,10.0,32,Sunny,0,0
2023-07-09,Republic Airline,20452,3609,PIT,"Pittsburgh, PA",EWR,"Newark, NJ",1850,2030,1.0,100.0,319.0,25.5,19.0,21.3,12.2,15.63,7.1,88,Moderate or heavy rain shower,100,0,26.6,22.0,23.9,17.3,12.0,9.1,87,Moderate or heavy rain shower,100,0
2023-06-05,SkyWest Airlines Inc.,20304,5501,SFO,"San Francisco, CA",MFR,"Medford, OR",1825,1943,0.0,78.0,329.0,19.1,11.3,14.6,21.2,0.0,10.0,78,Overcast,0,0,30.9,10.2,19.5,16.2,1.1,9.9,65,Cloudy,100,0
2023-05-13,United Air Lines Inc.,19977,1863,SFO,"San Francisco, CA",LAX,"Los Angeles, CA",1530,1712,0.0,102.0,337.0,25.7,12.1,17.4,14.8,0.0,10.0,73,Sunny,0,0,28.4,14.7,20.5,17.6,0.0,10.0,53,Sunny,0,0
2023-07-03,Hawaiian Airlines Inc.,19690,327,KOA,"Kona, HI",HNL,"Honolulu, HI",1525,1615,0.0,50.0,163.0,12.0,0.0,5.3,16.9,0.0,10.0,27,Sunny,0,0,29.4,23.5,25.5,24.5,0.4,10.0,71,Patchy rain possible,100,0
2023-08-10,Spirit Air Lines,20416,1850,LAS,"Las Vegas, NV",SAN,"San Diego, CA",2035,2150,0.0,75.0,258.0,34.9,25.1,30.3,18.1,5.5,10.0,27,Moderate or heavy rain shower,100,0,23.5,19.0,21.4,15.8,0.0,10.0,77,Overcast,0,0
2023-05-24,Republic Airline,20452,4659,DCA,"Washington, DC",PWM,"Portland, ME",2207,2348,0.0,101.0,482.0,26.2,9.8,18.1,15.5,0.0,10.0,60,Overcast,0,0,16.6,8.5,11.9,21.2,10.35,9.6,76,Heavy rain at times,100,0
2023-06-21,JetBlue Airways,20409,533,BDL,"Hartford, CT",TPA,"Tampa, FL",814,1115,0.0,181.0,1111.0,24.7,12.1,17.7,15.5,0.0,7.2,73,Overcast,0,0,29.8,24.9,27.2,20.5,15.45,8.9,68,Moderate or heavy rain shower,100,0
2023-06-22,Delta Air Lines Inc.,19790,2733,MSP,"Minneapolis, MN",BOI,"Boise, ID",2150,2352,0.0,182.0,1142.0,32.7,21.2,26.5,14.4,0.0,10.0,54,Partly cloudy,0,0,24.6,8.7,17.5,20.5,0.0,10.0,32,Overcast,0,0
2023-07-12,Frontier Airlines Inc.,20436,664,SFO,"San Francisco, CA",DEN,"Denver, CO",545,921,0.0,156.0,967.0,20.6,10.6,15.6,16.2,0.0,10.0,80,Overcast,0,0,31.2,14.5,24.5,16.9,0.0,10.0,28,Partly cloudy,0,0
2023-06-26,American Airlines Inc.,19805,1912,ORF,"Norfolk, VA",CLT,"Charlotte, NC",906,1031,0.0,85.0,290.0,32.8,22.3,27.3,24.1,4.95,9.4,68,Patchy rain possible,100,0,33.5,20.2,25.4,22.0,5.6,9.5,69,Moderate or heavy rain shower,100,0
2023-07-29,United Air Lines Inc.,19977,2636,CLE,"Cleveland, OH",MCO,"Orlando, FL",935,1159,0.0,144.0,895.0,25.7,20.8,23.3,24.9,36.7,9.2,85,Moderate or heavy rain shower,100,0,32.5,25.3,28.7,14.0,2.4,9.7,73,Heavy rain at times,100,0
2023-07-21,Republic Airline,20452,4604,LGA,"New York, NY",CMH,"Columbus, OH",1215,1408,0.0,113.0,479.0,28.8,21.2,23.4,16.2,20.5,9.5,89,Moderate or heavy rain shower,100,0,26.0,17.4,21.7,17.3,0.0,10.0,79,Overcast,0,0
2023-05-16,Southwest Airlines Co.,19393,1861,MDW,"Chicago, IL",MSP,"Minneapolis, MN",1505,1635,0.0,90.0,349.0,21.5,11.4,15.0,19.1,0.0,10.0,54,Overcast,0,0,27.1,12.0,19.1,14.0,0.0,10.0,59,Partly cloudy,0,0
2023-08-11,Republic Airline,20452,3486,IND,"Indianapolis, IN",ORD,"Chicago, IL",605,620,0.0,75.0,177.0,30.1,18.1,24.2,15.5,0.8,10.0,74,Patchy rain possible,100,0,28.5,20.7,24.8,26.6,1.0,9.9,72,Patchy rain possible,100,0
2023-05-25,American Airlines Inc.,19805,2192,DCA,"Washington, DC",RSW,"Fort Myers, FL",825,1111,0.0,166.0,892.0,22.4,11.3,16.6,17.6,0.0,10.0,45,Sunny,0,0,30.7,21.2,25.3,19.8,14.2,9.8,64,Patchy rain possible,100,0
2023-05-21,SkyWest Airlines Inc.,20304,3926,SJC,"San Jose, CA",LAX,"Los Angeles, CA",1000,1139,0.0,99.0,308.0,28.2,10.8,18.4,13.3,0.1,10.0,61,Patchy rain possible,100,0,26.6,15.4,20.0,15.1,0.1,10.0,64,Patchy rain possible,100,0
2023-07-10,United Air Lines Inc.,19977,2379,SEA,"Seattle, WA",IAH,"Houston, TX",2359,614,0.0,255.0,1874.0,23.5,12.3,17.6,12.6,0.3,10.0,65,Patchy rain possible,100,0,36.5,25.6,30.9,22.3,0.2,9.8,65,Patchy rain possible,100,0
2023-06-17,Delta Air Lines Inc.,19790,1809,ATL,"Atlanta, GA",STX,"Christiansted, VI",943,1335,0.0,232.0,1638.0,32.1,19.9,26.0,16.2,0.0,10.0,45,Sunny,0,0,30.4,26.3,27.9,27.4,0.9,10.0,69,Patchy rain possible,100,0
2023-06-19,Envoy Air,20398,3745,DFW,"Dallas/Fort Worth, TX",SGF,"Springfield, MO",1855,2016,0.0,81.0,364.0,37.6,23.0,29.7,16.6,0.0,9.8,59,Partly cloudy,0,0,30.5,17.8,24.1,8.6,1.55,9.5,73,Partly cloudy,100,0
2023-08-27,United Air Lines Inc.,19977,2424,LAX,"Los Angeles, CA",BOS,"Boston, MA",2300,742,0.0,342.0,2611.0,33.2,17.8,25.8,15.1,0.0,10.0,47,Cloudy,0,0,22.1,16.3,18.7,11.5,0.0,10.0,79,Overcast,0,0
2023-07-03,JetBlue Airways,20409,2229,BOS,"Boston, MA",MKE,"Milwaukee, WI",715,849,0.0,154.0,860.0,25.3,20.3,22.6,14.0,23.7,7.5,89,Heavy rain at times,100,0,26.6,16.2,21.6,14.0,0.0,10.0,72,Overcast,0,0
2023-08-27,Allegiant Air,20368,1142,PIT,"Pittsburgh, PA",SFB,"Sanford, FL",1532,1738,0.0,126.0,809.0,26.8,14.6,21.0,11.5,0.0,10.0,70,Cloudy,0,0,37.3,24.5,29.4,20.9,0.0,10.0,68,Cloudy,0,0
2023-08-06,Southwest Airlines Co.,19393,3680,LAX,"Los Angeles, CA",STL,"St. Louis, MO",605,1145,0.0,220.0,1592.0,34.2,19.2,26.0,16.2,0.0,10.0,47,Partly cloudy,0,0,32.8,25.8,28.3,30.2,0.0,10.0,72,Overcast,0,0
2023-05-25,Delta Air Lines Inc.,19790,752,DTW,"Detroit, MI",ATL,"Atlanta, GA",902,1103,0.0,121.0,594.0,17.6,7.7,12.0,23.2,0.0,10.0,45,Sunny,0,0,27.3,13.7,21.0,18.0,0.0,10.0,42,Partly cloudy,0,0
2023-07-08,Alaska Airlines Inc.,19930,69,KTN,"Ketchikan, AK",JNU,"Juneau, AK",2028,2125,0.0,57.0,234.0,17.5,13.3,15.8,10.4,0.4,8.6,87,Patchy rain possible,100,0,20.3,13.3,16.9,8.3,0.0,9.0,81,Cloudy,0,0
2023-05-16,Endeavor Air Inc.,20363,4867,ATL,"Atlanta, GA",CSG,"Columbus, GA",2050,2142,0.0,52.0,83.0,28.7,18.6,22.3,15.5,15.0,7.8,82,Moderate or heavy rain shower,100,0,29.9,18.9,23.6,13.3,6.95,7.0,85,Patchy rain possible,100,0
2023-06-04,JetBlue Airways,20409,946,BNA,"Nashville, TN",BOS,"Boston, MA",1320,1654,0.0,154.0,942.0,31.6,18.0,24.5,11.9,0.5,10.0,66,Moderate rain at times,100,0,10.9,7.7,9.2,25.2,9.9,7.6,94,Moderate or heavy rain shower,100,0
2023-07-04,Republic Airline,20452,4700,DCA,"Washington, DC",CMH,"Columbus, OH",700,832,0.0,92.0,323.0,31.9,21.6,26.5,13.3,0.2,8.2,75,Patchy rain possible,100,0,30.0,18.1,24.2,11.5,0.6,8.0,76,Patchy rain possible,100,0
2023-05-28,Southwest Airlines Co.,19393,2102,STL,"St. Louis, MO",LGA,"New York, NY",1340,1700,0.0,140.0,888.0,43.4,25.9,32.5,29.9,0.0,10.0,46,Partly cloudy,0,0,23.7,14.3,18.8,15.1,0.0,10.0,43,Partly cloudy,0,0
2023-08-30,Delta Air Lines Inc.,19790,2646,SAN,"San Diego, CA",SLC,"Salt Lake City, UT",1914,2215,0.0,121.0,626.0,26.1,17.6,23.1,14.0,0.0,10.0,67,Cloudy,0,0,28.9,16.3,22.4,18.0,0.0,10.0,29,Sunny,0,0
2023-06-29,Republic Airline,20452,3431,EWR,"Newark, NJ",CVG,"Cincinnati, OH",948,1156,0.0,128.0,569.0,30.1,17.3,23.2,11.2,0.2,10.0,61,Patchy rain possible,100,0,32.8,17.5,24.6,16.0,0.3,9.8,70,Overcast,100,0
2023-08-07,Delta Air Lines Inc.,19790,1351,XNA,"Fayetteville, AR",ATL,"Atlanta, GA",613,903,0.0,110.0,589.0,31.8,19.5,24.8,15.8,3.0,10.0,60,Heavy rain at times,100,0,34.8,22.3,27.9,23.8,8.85,9.5,65,Moderate or heavy rain shower,100,0
2023-08-14,Frontier Airlines Inc.,20436,2296,FLL,"Fort Lauderdale, FL",PHL,"Philadelphia, PA",530,825,0.0,175.0,992.0,33.4,28.2,30.4,19.4,0.5,10.0,70,Patchy rain possible,100,0,30.1,21.8,25.4,10.0,2.5,9.5,65,Patchy rain possible,100,0
2023-08-03,Allegiant Air,20368,854,PGD,"Punta Gorda, FL",CAK,"Akron, OH",1623,1853,0.0,150.0,965.0,32.8,24.7,28.0,12.2,31.75,9.6,76,Moderate or heavy rain shower,100,0,30.8,16.4,23.4,11.9,0.0,10.0,60,Cloudy,0,0
2023-07-11,Southwest Airlines Co.,19393,2780,LAS,"Las Vegas, NV",LGB,"Long Beach, CA",855,1000,0.0,65.0,231.0,41.8,25.0,33.9,24.1,0.0,10.0,16,Sunny,0,0,30.5,15.8,22.9,16.2,0.0,10.0,55,Partly cloudy,0,0
2023-05-12,American Airlines Inc.,19805,2215,CLT,"Charlotte, NC",IND,"Indianapolis, IN",1312,1450,0.0,98.0,427.0,28.0,15.2,21.1,12.6,0.0,8.7,72,Overcast,0,0,22.2,17.7,19.5,14.4,8.75,6.2,95,Moderate or heavy rain shower,100,0
2023-05-30,Envoy Air,20398,3310,DFW,"Dallas/Fort Worth, TX",BMI,"Bloomington/Normal, IL",2050,2251,0.0,121.0,690.0,30.2,19.4,24.5,14.8,0.2,9.9,70,Overcast,100,0,28.6,16.6,22.9,8.6,0.0,9.9,60,Overcast,0,0
2023-08-31,Republic Airline,20452,5834,LGA,"New York, NY",MSN,"Madison, WI",2050,2224,0.0,154.0,812.0,25.5,17.2,20.9,22.7,0.0,10.0,49,Overcast,0,0,29.3,7.4,17.9,16.9,0.0,10.0,57,Mist,0,0
